"Point.Forecast","Lo.80","Hi.80","Lo.95","Hi.95"
2713.5468539454,1489.29867683401,3937.79503105678,841.220839301219,4585.87286858957
2713.5468539454,1488.97966286567,3938.11404502512,840.732949539056,4586.36075835173
2713.5468539454,1488.66073198253,3938.43297590826,840.245186844742,4586.84852104605
2713.5468539454,1488.34188411971,3938.75182377108,839.757551119046,4587.33615677174
2713.5468539454,1488.0231192124,3939.07058867839,839.270042262866,4587.82366562792
2713.5468539454,1487.7044371959,3939.38927069489,838.78266017723,4588.31104771356
2713.5468539454,1487.38583800557,3939.70786988522,838.295404763295,4588.7983031275
2713.5468539454,1487.06732157687,3940.02638631392,837.808275922344,4589.28543196845
2713.5468539454,1486.74888784533,3940.34482004546,837.32127355579,4589.772434335
2713.5468539454,1486.43053674657,3940.66317114422,836.834397565175,4590.25931032561
2713.5468539454,1486.1122682163,3940.98143967449,836.347647852166,4590.74606003862
2713.5468539454,1485.79408219031,3941.29962570048,835.861024318559,4591.23268357223
2713.5468539454,1485.47597860447,3941.61772928632,835.374526866277,4591.71918102451
2713.5468539454,1485.15795739473,3941.93575049606,834.88815539737,4592.20555249342
2713.5468539454,1484.84001849712,3942.25368939367,834.401909814014,4592.69179807678
2713.5468539454,1484.52216184778,3942.57154604301,833.915790018513,4593.17791787228
2713.5468539454,1484.20438738289,3942.8893205079,833.429795913297,4593.66391197749
2713.5468539454,1483.88669503875,3943.20701285204,832.94392740092,4594.14978048987
2713.5468539454,1483.56908475171,3943.52462313908,832.458184384066,4594.63552350672
2713.5468539454,1483.25155645824,3943.84215143255,831.972566765539,4595.12114112525
2713.5468539454,1482.93411009486,3944.15959779593,831.487074448273,4595.60663344252
2713.5468539454,1482.61674559818,3944.47696229261,831.001707335327,4596.09200055546
2713.5468539454,1482.2994629049,3944.79424498589,830.516465329881,4596.57724256091
2713.5468539454,1481.9822619518,3945.11144593899,830.031348335243,4597.06235955555
2713.5468539454,1481.66514267572,3945.42856521507,829.546356254846,4597.54735163594
2713.5468539454,1481.34810501362,3945.74560287717,829.061488992245,4598.03221889854
2713.5468539454,1481.0311489025,3946.06255898829,828.57674645112,4598.51696143967
2713.5468539454,1480.71427427948,3946.37943361131,828.092128535276,4599.00157935551
2713.5468539454,1480.39748108173,3946.69622680906,827.607635148639,4599.48607274215
2713.5468539454,1480.08076924651,3947.01293864428,827.123266195261,4599.97044169553
2713.5468539454,1479.76413871117,3947.32956917962,826.639021579315,4600.45468631147
2713.5468539454,1479.44758941313,3947.64611847766,826.154901205099,4600.93880668569
2713.5468539454,1479.13112128989,3947.9625866009,825.670904977031,4601.42280291376
2713.5468539454,1478.81473427905,3948.27897361174,825.187032799656,4601.90667509113
2713.5468539454,1478.49842831825,3948.59527957254,824.703284577635,4602.39042331316
2713.5468539454,1478.18220334524,3948.91150454555,824.219660215757,4602.87404767503
2713.5468539454,1477.86605929786,3949.22764859294,823.736159618929,4603.35754827186
2713.5468539454,1477.54999611399,3949.5437117768,823.252782692181,4603.84092519861
2713.5468539454,1477.23401373162,3949.85969415917,822.769529340665,4604.32417855012
2713.5468539454,1476.91811208881,3950.17559580198,822.286399469652,4604.80730842114
2713.5468539454,1476.60229112371,3950.49141676708,821.803392984538,4605.29031490625
2713.5468539454,1476.28655077452,3950.80715711627,821.320509790834,4605.77319809996
2713.5468539454,1475.97089097956,3951.12281691123,820.837749794178,4606.25595809661
2713.5468539454,1475.65531167719,3951.4383962136,820.355112900322,4606.73859499047
2713.5468539454,1475.33981280587,3951.75389508492,819.872599015143,4607.22110887565
2713.5468539454,1475.02439430414,3952.06931358665,819.390208044636,4607.70349984615
2713.5468539454,1474.7090561106,3952.38465178019,818.907939894914,4608.18576799588
2713.5468539454,1474.39379816394,3952.69990972685,818.425794472213,4608.66791341858
2713.5468539454,1474.07862040294,3953.01508748785,817.943771682885,4609.1499362079
2713.5468539454,1473.76352276644,3953.33018512435,817.461871433404,4609.63183645739
2713.5468539454,1473.44850519336,3953.64520269743,816.98009363036,4610.11361426043
2713.5468539454,1473.1335676227,3953.96014026809,816.498438180463,4610.59526971033
2713.5468539454,1472.81870999354,3954.27499789725,816.016904990542,4611.07680290025
2713.5468539454,1472.50393224504,3954.58977564575,815.535493967542,4611.55821392325
2713.5468539454,1472.18923431643,3954.90447357436,815.054205018529,4612.03950287226
2713.5468539454,1471.87461614702,3955.21909174377,814.573038050684,4612.52066984011
2713.5468539454,1471.56007767619,3955.5336302146,814.091992971307,4613.00171491948
2713.5468539454,1471.24561884341,3955.84808904738,813.611069687817,4613.48263820297
2713.5468539454,1470.93123958823,3956.16246830256,813.130268107745,4613.96343978305
2713.5468539454,1470.61693985024,3956.47676804055,812.649588138744,4614.44411975205
2713.5468539454,1470.30271956915,3956.79098832164,812.169029688582,4614.92467820221
2713.5468539454,1469.98857868474,3957.10512920605,811.688592665143,4615.40511522565
2713.5468539454,1469.67451713683,3957.41919075396,811.208276976428,4615.88543091436
2713.5468539454,1469.36053486535,3957.73317302544,810.728082530555,4616.36562536024
2713.5468539454,1469.04663181031,3958.04707608048,810.248009235754,4616.84569865504
2713.5468539454,1468.73280791176,3958.36089997903,809.768057000376,4617.32565089041
2713.5468539454,1468.41906310987,3958.67464478092,809.288225732884,4617.80548215791
2713.5468539454,1468.10539734484,3958.98831054595,808.808515341857,4618.28519254893
2713.5468539454,1467.79181055699,3959.3018973338,808.328925735991,4618.7647821548
2713.5468539454,1467.47830268668,3959.61540520411,807.849456824093,4619.2442510667
2713.5468539454,1467.16487367437,3959.92883421642,807.370108515088,4619.7235993757
2713.5468539454,1466.85152346057,3960.24218443022,806.890880718015,4620.20282717277
2713.5468539454,1466.53825198589,3960.5554559049,806.411773342026,4620.68193454876
2713.5468539454,1466.22505919099,3960.8686486998,805.932786296389,4621.1609215944
2713.5468539454,1465.91194501663,3961.18176287416,805.453919490483,4621.63978840031
2713.5468539454,1465.59890940363,3961.49479848716,804.975172833803,4622.11853505699
2713.5468539454,1465.28595229288,3961.80775559791,804.496546235957,4622.59716165483
2713.5468539454,1464.97307362535,3962.12063426545,804.018039606667,4623.07566828412
2713.5468539454,1464.66027334208,3962.43343454871,803.539652855766,4623.55405503502
2713.5468539454,1464.3475513842,3962.74615650659,803.061385893201,4624.03232199759
2713.5468539454,1464.03490769289,3963.0588001979,802.583238629033,4624.51046926176
2713.5468539454,1463.72234220942,3963.37136568137,802.105210973434,4624.98849691736
2713.5468539454,1463.40985487513,3963.68385301566,801.627302836687,4625.4664050541
2713.5468539454,1463.09744563143,3963.99626225936,801.149514129191,4625.9441937616
2713.5468539454,1462.78511441981,3964.30859347098,800.671844761454,4626.42186312934
2713.5468539454,1462.47286118181,3964.62084670898,800.194294644095,4626.89941324669
2713.5468539454,1462.16068585908,3964.93302203171,799.716863687848,4627.37684420294
2713.5468539454,1461.84858839331,3965.24511949748,799.239551803554,4627.85415608724
2713.5468539454,1461.53656872629,3965.5571391645,798.762358902168,4628.33134898862
2713.5468539454,1461.22462679985,3965.86908109094,798.285284894756,4628.80842299603
2713.5468539454,1460.91276255593,3966.18094533486,797.808329692493,4629.2853781983
2713.5468539454,1460.60097593651,3966.49273195428,797.331493206666,4629.76221468412
2713.5468539454,1460.28926688366,3966.80444100713,796.854775348672,4630.23893254212
2713.5468539454,1459.97763533952,3967.11607255127,796.378176030018,4630.71553186077
2713.5468539454,1459.6660812463,3967.42762664449,795.90169516232,4631.19201272847
2713.5468539454,1459.35460454628,3967.73910334451,795.425332657305,4631.66837523348
2713.5468539454,1459.04320518181,3968.05050270898,794.94908842681,4632.14461946398
2713.5468539454,1458.73188309531,3968.36182479548,794.47296238278,4632.62074550801
2713.5468539454,1458.42063822929,3968.6730696615,793.996954437271,4633.09675345352
2713.5468539454,1458.1094705263,3968.98423736449,793.521064502446,4633.57264338834
2713.5468539454,1457.798379929,3969.29532796179,793.045292490578,4634.04841540021
2713.5468539454,1457.48736638008,3969.60634151071,792.569638314049,4634.52406957674
2713.5468539454,1457.17642982232,3969.91727806847,792.094101885348,4634.99960600544
2713.5468539454,1456.86557019858,3970.22813769221,791.618683117073,4635.47502477372
2713.5468539454,1456.55478745179,3970.538920439,791.143381921931,4635.95032596886
2713.5468539454,1456.24408152492,3970.84962636587,790.668198212735,4636.42550967806
2713.5468539454,1455.93345236105,3971.16025552974,790.193131902408,4636.90057598838
2713.5468539454,1455.6228999033,3971.47080798749,789.718182903978,4637.37552498681
2713.5468539454,1455.31242409489,3971.7812837959,789.243351130584,4637.85035676021
2713.5468539454,1455.00202487908,3972.09168301171,788.768636495467,4638.32507139532
2713.5468539454,1454.69170219921,3972.40200569158,788.294038911979,4638.79966897881
2713.5468539454,1454.3814559987,3972.71225189209,787.819558293577,4639.27414959721
2713.5468539454,1454.07128622104,3973.02242166975,787.345194553826,4639.74851333696
2713.5468539454,1453.76119280977,3973.33251508102,786.870947606395,4640.22276028439
2713.5468539454,1453.45117570851,3973.64253218228,786.396817365063,4640.69689052573
2713.5468539454,1453.14123486096,3973.95247302983,785.922803743711,4641.17090414708
2713.5468539454,1452.83137021088,3974.26233767991,785.448906656327,4641.64480123446
2713.5468539454,1452.5215817021,3974.57212618869,784.975126017007,4642.11858187378
2713.5468539454,1452.2118692785,3974.88183861229,784.50146173995,4642.59224615084
2713.5468539454,1451.90223288407,3975.19147500672,784.027913739462,4643.06579415133
2713.5468539454,1451.59267246284,3975.50103542795,783.554481929951,4643.53922596084
2713.5468539454,1451.28318795891,3975.81051993188,783.081166225935,4644.01254166486
2713.5468539454,1450.97377931645,3976.11992857434,782.607966542032,4644.48574134876
2713.5468539454,1450.66444647971,3976.42926141108,782.134882792966,4644.95882509782
2713.5468539454,1450.355189393,3976.73851849779,781.661914893568,4645.43179299722
2713.5468539454,1450.04600800068,3977.04769989011,781.18906275877,4645.90464513202
2713.5468539454,1449.73690224722,3977.35680564357,780.71632630361,4646.37738158718
2713.5468539454,1449.42787207712,3977.66583581367,780.243705443228,4646.85000244756
2713.5468539454,1449.11891743497,3977.97479045582,779.77120009287,4647.32250779792
2713.5468539454,1448.81003826541,3978.28366962538,779.298810167883,4647.79489772291
2713.5468539454,1448.50123451315,3978.59247337764,778.82653558372,4648.26717230707
2713.5468539454,1448.192506123,3978.90120176779,778.354376255934,4648.73933163486
2713.5468539454,1447.88385303979,3979.209854851,777.882332100186,4649.2113757906
2713.5468539454,1447.57527520845,3979.51843268234,777.410403032233,4649.68330485856
2713.5468539454,1447.26677257396,3979.82693531683,776.938588967941,4650.15511892285
2713.5468539454,1446.95834508137,3980.13536280942,776.466889823275,4650.62681806752
2713.5468539454,1446.64999267581,3980.44371521498,775.995305514302,4651.09840237649
2713.5468539454,1446.34171530245,3980.75199258834,775.523835957194,4651.5698719336
2713.5468539454,1446.03351290656,3981.06019498422,775.052481068221,4652.04122682257
2713.5468539454,1445.72538543346,3981.36832245733,774.581240763759,4652.51246712703
2713.5468539454,1445.41733282853,3981.67637506226,774.110114960283,4652.98359293051
2713.5468539454,1445.10935503722,3981.98435285357,773.639103574368,4653.45460431642
2713.5468539454,1444.80145200505,3982.29225588574,773.168206522694,4653.9255013681
2713.5468539454,1444.4936236776,3982.60008421319,772.697423722041,4654.39628416875
2713.5468539454,1444.18587000054,3982.90783789025,772.226755089287,4654.8669528015
2713.5468539454,1443.87819091957,3983.21551697122,771.756200541414,4655.33750734938
2713.5468539454,1443.57058638047,3983.52312151032,771.285759995503,4655.80794789529
2713.5468539454,1443.2630563291,3983.83065156169,770.815433368737,4656.27827452205
2713.5468539454,1442.95560071137,3984.13810717942,770.345220578396,4656.74848731239
2713.5468539454,1442.64821947325,3984.44548841754,769.875121541865,4657.21858634892
2713.5468539454,1442.3409125608,3984.75279532999,769.405136176623,4657.68857171417
2713.5468539454,1442.03367992012,3985.06002797067,768.935264400253,4658.15844349054
2713.5468539454,1441.72652149738,3985.36718639341,768.465506130437,4658.62820176035
2713.5468539454,1441.41943723883,3985.67427065196,767.995861284955,4659.09784660584
2713.5468539454,1441.11242709077,3985.98128080002,767.526329781687,4659.5673781091
2713.5468539454,1440.80549099957,3986.28821689122,767.056911538611,4660.03679635218
2713.5468539454,1440.49862891167,3986.59507897912,766.587606473806,4660.50610141698
2713.5468539454,1440.19184077355,3986.90186711724,766.118414505449,4660.97529338534
2713.5468539454,1439.88512653179,3987.208581359,765.649335551813,4661.44437233898
2713.5468539454,1439.57848613301,3987.51522175778,765.180369531273,4661.91333835952
2713.5468539454,1439.27191952391,3987.82178836688,764.7115163623,4662.38219152849
2713.5468539454,1438.96542665123,3988.12828123956,764.242775963464,4662.85093192733
2713.5468539454,1438.6590074618,3988.43470042899,763.774148253432,4663.31955963736
2713.5468539454,1438.35266190251,3988.74104598828,763.30563315097,4663.78807473982
2713.5468539454,1438.04638992029,3989.0473179705,762.837230574941,4664.25647731585
2713.5468539454,1437.74019146217,3989.35351642862,762.368940444305,4664.72476744649
2713.5468539454,1437.43406647521,3989.65964141558,761.900762678118,4665.19294521267
2713.5468539454,1437.12801490655,3989.96569298424,761.432697195537,4665.66101069525
2713.5468539454,1436.8220367034,3990.27167118739,760.964743915812,4666.12896397498
2713.5468539454,1436.51613181302,3990.57757607777,760.496902758291,4666.5968051325
2713.5468539454,1436.21030018273,3990.88340770806,760.029173642419,4667.06453424837
2713.5468539454,1435.90454175993,3991.18916613086,759.561556487737,4667.53215140305
2713.5468539454,1435.59885649207,3991.49485139872,759.094051213883,4667.99965667691
2713.5468539454,1435.29324432667,3991.80046356412,758.62665774059,4668.4670501502
2713.5468539454,1434.9877052113,3992.10600267949,758.159375987688,4668.9343319031
2713.5468539454,1434.68223909362,3992.41146879717,757.692205875101,4669.40150201569
2713.5468539454,1434.37684592132,3992.71686196947,757.225147322851,4669.86856056794
2713.5468539454,1434.07152564216,3993.02218224863,756.758200251053,4670.33550763974
2713.5468539454,1433.76627820399,3993.3274296868,756.29136457992,4670.80234331087
2713.5468539454,1433.46110355469,3993.6326043361,755.824640229758,4671.26906766103
2713.5468539454,1433.15600164221,3993.93770624858,755.358027120968,4671.73568076982
2713.5468539454,1432.85097241457,3994.24273547622,754.891525174048,4672.20218271674
2713.5468539454,1432.54601581985,3994.54769207094,754.425134309587,4672.6685735812
2713.5468539454,1432.24113180618,3994.85257608461,753.958854448272,4673.13485344252
2713.5468539454,1431.93632032177,3995.15738756902,753.492685510883,4673.60102237991
2713.5468539454,1431.63158131488,3995.46212657591,753.026627418293,4674.0670804725
2713.5468539454,1431.32691473383,3995.76679315696,752.560680091472,4674.53302779932
2713.5468539454,1431.02232052701,3996.07138736379,752.094843451481,4674.99886443931
2713.5468539454,1430.71779864286,3996.37590924793,751.629117419475,4675.46459047132
2713.5468539454,1430.41334902989,3996.6803588609,751.163501916704,4675.93020597409
2713.5468539454,1430.10897163668,3996.98473625411,750.697996864512,4676.39571102628
2713.5468539454,1429.80466641185,3997.28904147894,750.232602184333,4676.86110570646
2713.5468539454,1429.50043330409,3997.5932745867,749.767317797696,4677.32639009309
2713.5468539454,1429.19627226215,3997.89743562864,749.302143626225,4677.79156426457
2713.5468539454,1428.89218323484,3998.20152465595,748.837079591633,4678.25662829916
2713.5468539454,1428.58816617105,3998.50554171974,748.372125615728,4678.72158227506
2713.5468539454,1428.28422101969,3998.8094868711,747.907281620409,4679.18642627038
2713.5468539454,1427.98034772977,3999.11336016102,747.44254752767,4679.65116036312
2713.5468539454,1427.67654625033,3999.41716164046,746.977923259594,4680.1157846312
2713.5468539454,1427.3728165305,3999.72089136029,746.513408738359,4680.58029915243
2713.5468539454,1427.06915851944,4000.02454937135,746.049003886231,4681.04470400456
2713.5468539454,1426.76557216639,4000.3281357244,745.584708625571,4681.50899926522
2713.5468539454,1426.46205742065,4000.63165047014,745.120522878831,4681.97318501196
2713.5468539454,1426.15861423156,4000.93509365923,744.656446568553,4682.43726132224
2713.5468539454,1425.85524254854,4001.23846534225,744.192479617373,4682.90122827342
2713.5468539454,1425.55194232106,4001.54176556973,743.728621948015,4683.36508594278
2713.5468539454,1425.24871349866,4001.84499439213,743.264873483294,4683.8288344075
2713.5468539454,1424.94555603093,4002.14815185986,742.80123414612,4684.29247374467
2713.5468539454,1424.64246986751,4002.45123802328,742.337703859489,4684.7560040313
2713.5468539454,1424.33945495812,4002.75425293267,741.87428254649,4685.2194253443
2713.5468539454,1424.03651125253,4003.05719663826,741.410970130302,4685.68273776049
2713.5468539454,1423.73363870056,4003.36006919023,740.947766534192,4686.1459413566
2713.5468539454,1423.43083725211,4003.66287063868,740.484671681521,4686.60903620927
2713.5468539454,1423.12810685711,4003.96560103368,740.021685495737,4687.07202239505
2713.5468539454,1422.82544746558,4004.26826042521,739.558807900379,4687.53489999041
2713.5468539454,1422.52285902757,4004.57084886322,739.096038819075,4687.99766907172
2713.5468539454,1422.22034149322,4004.87336639757,738.633378175542,4688.46032971525
2713.5468539454,1421.91789481269,4005.1758130781,738.170825893588,4688.9228819972
2713.5468539454,1421.61551893622,4005.47818895457,737.70838189711,4689.38532599368
2713.5468539454,1421.31321381412,4005.78049407667,737.246046110092,4689.8476617807
2713.5468539454,1421.01097939674,4006.08272849405,736.783818456608,4690.30988943418
2713.5468539454,1420.70881563448,4006.38489225631,736.321698860822,4690.77200902997
2713.5468539454,1420.40672247783,4006.68698541296,735.859687246985,4691.2340206438
2713.5468539454,1420.10469987731,4006.98900801348,735.397783539437,4691.69592435135
2713.5468539454,1419.80274778351,4007.29096010728,734.935987662607,4692.15772022818
2713.5468539454,1419.50086614706,4007.59284174373,734.474299541011,4692.61940834978
2713.5468539454,1419.19905491868,4007.89465297211,734.012719099253,4693.08098879154
2713.5468539454,1418.89731404912,4008.19639384167,733.551246262025,4693.54246162876
2713.5468539454,1418.59564348919,4008.4980644016,733.089880954109,4694.00382693668
2713.5468539454,1418.29404318978,4008.79966470101,732.628623100372,4694.46508479042
2713.5468539454,1417.99251310181,4009.10119478898,732.167472625768,4694.92623526502
2713.5468539454,1417.69105317627,4009.40265471452,731.706429455341,4695.38727843545
2713.5468539454,1417.3896633642,4009.70404452659,731.24549351422,4695.84821437657
2713.5468539454,1417.08834361671,4010.00536427408,730.784664727621,4696.30904316317
2713.5468539454,1416.78709388495,4010.30661400584,730.323943020849,4696.76976486994
2713.5468539454,1416.48591412015,4010.60779377065,729.863328319293,4697.2303795715
2713.5468539454,1416.18480427356,4010.90890361723,729.402820548431,4697.69088734236
2713.5468539454,1415.88376429653,4011.20994359426,728.942419633827,4698.15128825696
2713.5468539454,1415.58279414043,4011.51091375036,728.482125501128,4698.61158238966
2713.5468539454,1415.28189375671,4011.81181413408,728.021938076072,4699.07176981472
2713.5468539454,1414.98106309687,4012.11264479392,727.561857284481,4699.53185060631
2713.5468539454,1414.68030211245,4012.41340577834,727.101883052261,4699.99182483853
2713.5468539454,1414.37961075507,4012.71409713572,726.642015305408,4700.45169258538
2713.5468539454,1414.0789889764,4013.01471891439,726.182253969999,4700.91145392079
2713.5468539454,1413.77843672815,4013.31527116264,725.722598972201,4701.37110891859
2713.5468539454,1413.47795396211,4013.61575392868,725.263050238262,4701.83065765253
2713.5468539454,1413.1775406301,4013.91616726069,724.803607694518,4702.29010019627
2713.5468539454,1412.87719668401,4014.21651120678,724.34427126739,4702.7494366234
2713.5468539454,1412.5769220758,4014.51678581499,723.885040883382,4703.20866700741
2713.5468539454,1412.27671675746,4014.81699113333,723.425916469085,4703.66779142171
2713.5468539454,1411.97658068104,4015.11712720975,722.966897951174,4704.12680993962
2713.5468539454,1411.67651379865,4015.41719409214,722.507985256407,4704.58572263438
2713.5468539454,1411.37651606247,4015.71719182832,722.049178311628,4705.04452957916
2713.5468539454,1411.07658742471,4016.01712046608,721.590477043765,4705.50323084703
2713.5468539454,1410.77672783764,4016.31698005315,721.131881379831,4705.96182651096
2713.5468539454,1410.4769372536,4016.61677063719,720.67339124692,4706.42031664387
2713.5468539454,1410.17721562498,4016.91649226581,720.215006572214,4706.87870131858
2713.5468539454,1409.87756290421,4017.21614498658,719.756727282975,4707.33698060782
2713.5468539454,1409.57797904378,4017.51572884701,719.29855330655,4707.79515458424
2713.5468539454,1409.27846399626,4017.81524389453,718.840484570371,4708.25322332042
2713.5468539454,1408.97901771423,4018.11469017656,718.38252100195,4708.71118688884
2713.5468539454,1408.67964015037,4018.41406774042,717.924662528886,4709.1690453619
2713.5468539454,1408.38033125738,4018.71337663341,717.466909078857,4709.62679881193
2713.5468539454,1408.08109098802,4019.01261690277,717.009260579627,4710.08444731116
2713.5468539454,1407.78191929513,4019.31178859566,716.551716959042,4710.54199093175
2713.5468539454,1407.48281613157,4019.61089175922,716.09427814503,4710.99942974576
2713.5468539454,1407.18378145028,4019.90992644051,715.636944065602,4711.45676382519
2713.5468539454,1406.88481520423,4020.20889268656,715.179714648851,4711.91399324194
2713.5468539454,1406.58591734646,4020.50779054433,714.722589822952,4712.37111806784
2713.5468539454,1406.28708783006,4020.80662006073,714.265569516164,4712.82813837463
2713.5468539454,1405.98832660819,4021.1053812826,713.808653656826,4713.28505423396
2713.5468539454,1405.68963363402,4021.40407425677,713.351842173359,4713.74186571743
2713.5468539454,1405.39100886082,4021.70269902997,712.895134994266,4714.19857289652
2713.5468539454,1405.09245224189,4022.0012556489,712.438532048133,4714.65517584266
2713.5468539454,1404.79396373059,4022.2997441602,711.982033263625,4715.11167462717
2713.5468539454,1404.49554328032,4022.59816461047,711.525638569489,4715.5680693213
2713.5468539454,1404.19719084455,4022.89651704624,711.069347894556,4716.02435999623
2713.5468539454,1403.8989063768,4023.19480151399,710.613161167734,4716.48054672306
2713.5468539454,1403.60068983064,4023.49301806015,710.157078318014,4716.93662957278
2713.5468539454,1403.30254115968,4023.79116673111,709.701099274467,4717.39260861632
2713.5468539454,1403.00446031761,4024.08924757318,709.245223966247,4717.84848392454
2713.5468539454,1402.70644725815,4024.38726063264,708.789452322585,4718.30425556821
2713.5468539454,1402.40850193508,4024.68520595571,708.333784272795,4718.75992361799
2713.5468539454,1402.11062430224,4024.98308358855,707.87821974627,4719.21548814452
2713.5468539454,1401.8128143135,4025.28089357729,707.422758672485,4719.67094921831
2713.5468539454,1401.51507192282,4025.57863596797,706.967400980992,4720.1263069098
2713.5468539454,1401.21739708417,4025.87631080662,706.512146601426,4720.58156128936
2713.5468539454,1400.9197897516,4026.17391813919,706.056995463499,4721.03671242729
2713.5468539454,1400.62224987921,4026.47145801158,705.601947497005,4721.49176039378
2713.5468539454,1400.32477742113,4026.76893046966,705.147002631816,4721.94670525897
2713.5468539454,1400.02737233157,4027.06633555922,704.692160797885,4722.4015470929
2713.5468539454,1399.73003456479,4027.363673326,704.237421925243,4722.85628596555
2713.5468539454,1399.43276407507,4027.66094381572,703.782785944,4723.31092194679
2713.5468539454,1399.13556081677,4027.95814707402,703.328252784346,4723.76545510644
2713.5468539454,1398.8384247443,4028.25528314649,702.873822376548,4724.21988551424
2713.5468539454,1398.54135581212,4028.55235207867,702.419494650955,4724.67421323983
2713.5468539454,1398.24435397473,4028.84935391606,701.965269537992,4725.1284383528
2713.5468539454,1397.94741918669,4029.1462887041,701.511146968164,4725.58256092263
2713.5468539454,1397.65055140262,4029.44315648817,701.057126872052,4726.03658101874
2713.5468539454,1397.35375057716,4029.73995731363,700.603209180319,4726.49049871047
2713.5468539454,1397.05701666505,4030.03669122574,700.149393823704,4726.94431406709
2713.5468539454,1396.76034962103,4030.33335826976,699.695680733022,4727.39802715777
2713.5468539454,1396.46374939993,4030.62995849086,699.242069839171,4727.85163805162
2713.5468539454,1396.16721595661,4030.92649193418,698.788561073123,4728.30514681767
2713.5468539454,1395.87074924599,4031.2229586448,698.335154365928,4728.75855352486
2713.5468539454,1395.57434922303,4031.51935866776,697.881849648716,4729.21185824207
2713.5468539454,1395.27801584276,4031.81569204803,697.42864685269,4729.6650610381
2713.5468539454,1394.98174906023,4032.11195883056,696.975545909135,4730.11816198166
2713.5468539454,1394.68554883058,4032.40815906021,696.52254674941,4730.57116114138
2713.5468539454,1394.38941510896,4032.70429278183,696.069649304953,4731.02405858584
2713.5468539454,1394.09334785061,4033.00036004018,695.616853507277,4731.47685438351
2713.5468539454,1393.79734701077,4033.29636088002,695.164159287973,4731.92954860282
2713.5468539454,1393.50141254479,4033.592295346,694.71156657871,4732.38214131208
2713.5468539454,1393.20554440803,4033.88816348276,694.259075311232,4732.83463257956
2713.5468539454,1392.9097425559,4034.18396533489,693.806685417357,4733.28702247343
2713.5468539454,1392.61400694388,4034.47970094691,693.354396828985,4733.7393110618
2713.5468539454,1392.31833752749,4034.7753703633,692.902209478089,4734.1914984127
2713.5468539454,1392.02273426229,4035.0709736285,692.450123296716,4734.64358459407
2713.5468539454,1391.72719710391,4035.36651078688,691.998138216994,4735.0955696738
2713.5468539454,1391.43172600801,4035.66198188278,691.546254171122,4735.54745371967
2713.5468539454,1391.13632093031,4035.95738696048,691.094471091379,4735.99923679941
2713.5468539454,1390.84098182659,4036.2527260642,690.642788910116,4736.45091898067
2713.5468539454,1390.54570865265,4036.54799923814,690.191207559761,4736.90250033103
2713.5468539454,1390.25050136437,4036.84320652642,689.739726972817,4737.35398091797
2713.5468539454,1389.95535991765,4037.13834797314,689.288347081864,4737.80536080893
2713.5468539454,1389.66028426847,4037.43342362232,688.837067819556,4738.25664007123
2713.5468539454,1389.36527437284,4037.72843351795,688.385889118621,4738.70781877217
2713.5468539454,1389.07033018682,4038.02337770397,687.934810911862,4739.15889697893
2713.5468539454,1388.77545166652,4038.31825622427,687.48383313216,4739.60987475863
2713.5468539454,1388.4806387681,4038.61306912269,687.032955712466,4740.06075217832
2713.5468539454,1388.18589144777,4038.90781644302,686.582178585809,4740.51152930498
2713.5468539454,1387.8912096618,4039.20249822899,686.13150168529,4740.9622062055
2713.5468539454,1387.59659336648,4039.49711452431,685.680924944088,4741.4127829467
2713.5468539454,1387.30204251817,4039.79166537262,685.230448295452,4741.86325959534
2713.5468539454,1387.00755707327,4040.08615081752,684.780071672707,4742.31363621808
2713.5468539454,1386.71313698825,4040.38057090254,684.329795009253,4742.76391288154
2713.5468539454,1386.41878221959,4040.6749256712,683.879618238562,4743.21408965223
2713.5468539454,1386.12449272384,4040.96921516695,683.429541294181,4743.66416659661
2713.5468539454,1385.83026845761,4041.26343943318,682.97956410973,4744.11414378106
2713.5468539454,1385.53610937754,4041.55759851325,682.529686618903,4744.56402127189
2713.5468539454,1385.24201544031,4041.85169245048,682.079908755467,4745.01379913532
2713.5468539454,1384.94798660267,4042.14572128812,681.630230453263,4745.46347743753
2713.5468539454,1384.65402282142,4042.43968506937,681.180651646204,4745.91305624459
2713.5468539454,1384.36012405338,4042.73358383741,680.731172268276,4746.36253562251
2713.5468539454,1384.06629025543,4043.02741763536,680.281792253541,4746.81191563725
2713.5468539454,1383.77252138452,4043.32118650627,679.83251153613,4747.26119635466
2713.5468539454,1383.47881739762,4043.61489049317,679.383330050249,4747.71037784054
2713.5468539454,1383.18517825175,4043.90852963904,678.934247730175,4748.15946016062
2713.5468539454,1382.891603904,4044.20210398679,678.485264510259,4748.60844338053
2713.5468539454,1382.59809431147,4044.49561357932,678.036380324924,4749.05732756587
2713.5468539454,1382.30464943135,4044.78905845944,677.587595108666,4749.50611278212
2713.5468539454,1382.01126922084,4045.08243866995,677.138908796051,4749.95479909474
2713.5468539454,1381.71795363721,4045.37575425358,676.690321321719,4750.40338656907
2713.5468539454,1381.42470263778,4045.66900525301,676.241832620382,4750.85187527041
2713.5468539454,1381.13151617989,4045.9621917109,675.793442626821,4751.30026526397
2713.5468539454,1380.83839422095,4046.25531366984,675.345151275894,4751.7485566149
2713.5468539454,1380.54533671841,4046.54837117238,674.896958502525,4752.19674938826
2713.5468539454,1380.25234362977,4046.84136426102,674.448864241713,4752.64484364908
